Account,Date,Description,Amount,Type,ChaseBalance,Category,Group,Confidence,Note
Checking ...0861,05/11/2026,SHELL SERVICE STATION SALINAS CA     290322  05/10,-96.39,DEBIT_CARD,95681.28,Gas,Expenses,D,
Checking ...0861,05/11/2026,GIV*FIRST PRESBY 831-4227811 CA              05/10,-20.0,DEBIT_CARD,95777.67,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,05/11/2026,WINGSTOP 2088 650-019-7954 CA                05/09,-53.55,DEBIT_CARD,95797.67,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/11/2026,SAFEWAY #2654 SALINAS CA                     05/09,-230.13,DEBIT_CARD,95851.22,Groceries - Safeway,Expenses,H,
Checking ...0861,05/11/2026,SQ *LOPEZ FINE WINES CORRAL DE TIE CA        05/09,-15.26,DEBIT_CARD,96081.35,Food - Eat Out,Expenses,D,
Checking ...0861,05/11/2026,GOOGLE *HARNA Workout 855-836-3987 CA        05/09,-14.99,DEBIT_CARD,96096.61,Harna fit,Monthly Bills,H,
Checking ...0861,05/11/2026,Payment to Chase card ending in 1755 05/11,-409.5,LOAN_PMT,96111.60,CC - cashback MC,Debt,R,"Payment to a Chase card ending 1755 - guessed this is the cashback Mastercard, please confirm"
Checking ...0861,05/11/2026,Klarna*Temu.com Columbus OH                  05/09,-9.15,DEBIT_CARD,96521.10,Klarna,Debt,H,
Checking ...0861,05/11/2026,temu.com temu.com CA                         05/09,-19.52,DEBIT_CARD,96530.25,Shop - Temu,Expenses,H,
Checking ...0861,05/11/2026,BARCLAYCARD US   CREDITCARD 1401510794      WEB ID: 2510407970,-94.78,ACH_DEBIT,96549.77,CC - Frontier card,Debt,R,"Barclaycard - assumed this is the Frontier Airlines card, please confirm"
Checking ...0861,05/11/2026,HABIT SALINAS 306 SALINAS CA                 05/08,-13.43,DEBIT_CARD,96644.55,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/11/2026,HABIT SALINAS 306 SALINAS CA                 05/08,-33.83,DEBIT_CARD,96657.98,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/11/2026,MARATHON 253971 SALINAS CA                   05/08,-15.14,DEBIT_CARD,96691.81,Gas,Expenses,D,
Checking ...0861,05/11/2026,LA SALON AND SPA SALINAS CA                  05/08,-25.0,DEBIT_CARD,96706.95,Shop - Others,Expenses,D,
Checking ...0861,05/11/2026,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,137.82,ACH_CREDIT,96731.95,Transfer - PayPal to Checking,Transfer,H,
Checking ...0861,05/11/2026,UNITED PARCEL SE PAYROLL                    PPD ID: 4362407381,94123.08,ACH_CREDIT,96594.13,Key Salary,Income,R,"UPS payroll deposit - assumed this is your own Key Salary income, please confirm"
Checking ...0861,05/08/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,2471.05,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,05/08/2026,KLARNA* KLARNA KLARNA.COM OH                 05/08,-17.64,DEBIT_CARD,2521.05,Klarna,Debt,H,
Checking ...0861,05/08/2026,SP+AFF * NORTH ALPINE 855-423-3729 CA        05/08,-17.44,DEBIT_CARD,2538.69,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,05/08/2026,Online Transfer to  SAV ...5953 transaction#: 29039931319,-25.0,ACCT_XFER,2556.13,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,05/08/2026,Netflix 1 8445052993 CA                      05/08,-29.98,DEBIT_CARD,2581.13,Netflix,Monthly Bills,H,
Checking ...0861,05/08/2026,KHAO SAN THAI SALINAS CA                     05/07,-58.34,DEBIT_CARD,2611.11,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/08/2026,PAYPAL *ALIPAYUSINC 402-935-7733 CA          05/08,-20.56,DEBIT_CARD,2669.45,paypal - Alipay,Debt,H,
Checking ...0861,05/08/2026,Zelle payment from RHIAN ABIGAIL ALMO 29148483142,16.0,QUICKPAY_CREDIT,2690.01,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,05/07/2026,TAQUERIA VALLARTA FELTON CA                  05/07,-31.96,DEBIT_CARD,2674.01,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/07/2026,Sendwave 844-9335122 MA                      05/07,-18.48,DEBIT_CARD,2705.97,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,05/07/2026,CALWATER SERVICE BILLPAY                    PPD ID: 0000000160,-45.53,ACH_DEBIT,2724.45,Cal Water,Monthly Bills,H,
Checking ...0861,05/07/2026,AMAZON MARKETPLA INTERNET   043000098680270 WEB ID: 9049016352,-75.35,ACH_DEBIT,2769.98,Shop - Amazon,Expenses,H,
Checking ...0861,05/07/2026,Credit One Bank  Payment    54888125        WEB ID: WEB000004,-50.0,ACH_DEBIT,2845.33,CC - Credit 1,Debt,H,
Checking ...0861,05/07/2026,PAYPAL *PYPL PAYIN4 402-935-7733 CA          05/07,-68.04,DEBIT_CARD,2895.33,Paypal pay in 4,Debt,H,
Checking ...0861,05/07/2026,THE UPS STORE 658 831-4435800 CA             05/06,-33.07,DEBIT_CARD,2963.37,Others,Expenses,D,Shipping/postal
Checking ...0861,05/07/2026,ARBY'S #898 SALINAS CA                       05/06,-20.49,DEBIT_CARD,2996.44,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/07/2026,PAYPAL *ALIPAYUSINC 402-935-7733 CA          05/06,3.25,DEBIT_CARD,3016.93,paypal - Alipay,Debt,H,
Checking ...0861,05/06/2026,Zelle payment to Dennis Chua JPM99cg0qv3q,-675.0,CHASE_TO_PARTNERFI,3013.68,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,05/06/2026,Zelle payment to RHIAN ALMO 29112878041,-11.0,QUICKPAY_DEBIT,3688.68,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,05/06/2026,AUTOPMT ASPIREMC PAYMENT                    PPD ID: L582336689,-38.64,ACH_DEBIT,3699.68,CC - Aspire,Debt,H,
Checking ...0861,05/06/2026,MCDONALD'S F2428 SALINAS CA                  05/05,-37.34,DEBIT_CARD,3738.32,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/06/2026,MCDONALD'S F2428 SALINAS CA                  05/05,-32.63,DEBIT_CARD,3775.66,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/06/2026,SALINAS LIQUIDATIONS SALINAS CA              05/04,-22.88,DEBIT_CARD,3808.29,Shop - Others,Expenses,D,
Checking ...0861,05/05/2026,Zelle payment to IVORY JANINE MORALES JPM99cfw429i,-50.0,CHASE_TO_PARTNERFI,3831.17,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,05/05/2026,OLLO CC          ONLINEPYMT 261240506511285 WEB ID: 9000002835,-27.0,ACH_DEBIT,3881.17,CC - Ollo,Debt,H,
Checking ...0861,05/05/2026,CAPITAL ONE AUTO CARPAY     CP0E59AA93D607B WEB ID: 9541719806,-709.9,ACH_DEBIT,3908.17,Car payment,Monthly Bills,H,
Checking ...0861,05/05/2026,AMAZON PRIME*HD0210C Amzn.com/bill WA        05/05,-16.3,DEBIT_CARD,4618.07,Amazon Prime,Monthly Bills,H,
Checking ...0861,05/05/2026,Zelle payment to IVORY JANINE MORALES JPM99cfta4bw,-2000.0,CHASE_TO_PARTNERFI,4634.37,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,05/05/2026,Zelle payment from MARIA BRAVO NAV0K5PMR8LK,40.0,PARTNERFI_TO_CHASE,6634.37,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,05/05/2026,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,1828.0,ACH_CREDIT,6594.37,Transfer - PayPal to Checking,Transfer,H,
Checking ...0861,05/05/2026,REMOTE ONLINE DEPOSIT #          1,11.05,CHECK_DEPOSIT,4766.37,Others - Income,Income,R,Deposit/wire with unclear source
Checking ...0861,05/04/2026,CHECK 353,-500.0,CHECK_PAID,4755.32,Others,Expenses,R,Paper check - payee not shown on the statement; please tell me who checks were written to
Checking ...0861,05/04/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-2000.0,ACH_DEBIT,5255.32,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,05/04/2026,LACOSTE #478 GILROY 83 GILROY CA             05/04,-138.84,DEBIT_CARD,7255.32,Shop - Others,Expenses,D,
Checking ...0861,05/04/2026,SP+AFF * AOOACALIPERC 855-423-3729 CA        05/04,-53.55,DEBIT_CARD,7394.16,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,05/04/2026,PREMIER BANKCARD AUTOPAY    G     338557230 WEB ID: 2470535472,-6.31,ACH_DEBIT,7447.71,CC - FPB,Debt,H,
Checking ...0861,05/04/2026,Amazon.com*BJ7KC0U31 AMZN.COM/BILL WA        05/04,-46.66,DEBIT_CARD,7454.02,Shop - Amazon,Expenses,H,
Checking ...0861,05/04/2026,Online Payment 29077253828 To PACIFIC GAS & ELECTRIC (PG&E) 05/04,-195.18,BILLPAY,7500.68,PGE,Monthly Bills,H,
Checking ...0861,05/04/2026,GIV*FIRST PRESBY 831-4227811 CA              05/03,-20.0,DEBIT_CARD,7695.86,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,05/04/2026,AFFIRM.COM PAYMENTS AFFIRM.COM CA            05/02,-33.07,DEBIT_CARD,7715.86,Affirm,Debt,H,
Checking ...0861,05/04/2026,STEVE'S FILIPINO ASIAN SALINAS CA    908852  05/02,-42.79,DEBIT_CARD,7748.93,Groceries - Steves,Expenses,H,
Checking ...0861,05/04/2026,WM SUPERCENTER #2458 SALINAS CA              05/02,-104.03,DEBIT_CARD,7791.72,Groceries - Walmart,Expenses,H,
Checking ...0861,05/04/2026,THE UPS STORE 658 831-4435800 CA             05/02,-31.01,DEBIT_CARD,7895.75,Others,Expenses,D,Shipping/postal
Checking ...0861,05/04/2026,SQ *THE MOCHI DONUT SHO Daly City CA         05/01,-189.58,DEBIT_CARD,7926.76,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/04/2026,SHELL OIL 10010249000 GILROY CA              05/01,-68.49,DEBIT_CARD,8116.34,Gas,Expenses,D,
Checking ...0861,05/04/2026,STARBUCKS 8007827282 800-782-7282 WA         05/01,-20.0,DEBIT_CARD,8184.83,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/04/2026,Primo Water Corporatio Vista CA              05/01,-3.1,DEBIT_CARD,8204.83,Water,Expenses,H,
Checking ...0861,05/04/2026,Primo Water Corporatio Vista CA              05/01,-3.1,DEBIT_CARD,8207.93,Water,Expenses,H,
Checking ...0861,05/04/2026,Zelle payment from MARIA BRAVO NAV0K5NKOSBR,2000.0,PARTNERFI_TO_CHASE,8211.03,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,05/04/2026,EBAY COMMERCE INC. SAN JOSE CA               04/10,81.39,DEBIT_CARD,6211.03,Shop - Others,Expenses,D,
Checking ...0861,05/01/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-19.8,ACH_DEBIT,6129.64,paypal tiktok,Expenses,H,
Checking ...0861,05/01/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,6149.44,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,05/01/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-21.96,ACH_DEBIT,6199.44,paypal tiktok,Expenses,H,
Checking ...0861,05/01/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-31.03,ACH_DEBIT,6221.40,paypal tiktok,Expenses,H,
Checking ...0861,05/01/2026,Online Transfer to  SAV ...5953 transaction#: 28947894321,-25.0,ACCT_XFER,6252.43,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,05/01/2026,AMAZON MARKETPLA INTERNET   043000091828766 WEB ID: 9049016352,-15.49,ACH_DEBIT,6277.43,Shop - Amazon,Expenses,H,
Checking ...0861,05/01/2026,THE UPS STORE 7054 831-7899400 CA            04/30,-29.91,DEBIT_CARD,6292.92,Others,Expenses,D,Shipping/postal
Checking ...0861,05/01/2026,TEAMSTERS        PAYMENTS                   PPD ID: 3046100016,4279.18,ACH_CREDIT,6322.83,Chris - Pension,Income,R,"Recurring ~$4,275 credit - assumed this is Chris' Teamsters pension, please confirm"
